Species,Cover,Transect,Cover type,Year
Distichlis_spicata,12,Wet2,Native,2023
Centromadia_parryi_australis,1,Wet2,Native,2023
Juncus_bufonius,12,Wet2,Native,2023
Distichlis_spicata,6,Wet2,Native,2023
Spergularia_marina,7,Wet2,Native,2023
Juncus_phaeocephalus,85,Wet2,Native,2023
Distichlis_spicata,15,Wet2,Native,2023
Eryngium_vaseyi,0,Wet2,Native,2023
Asclepias_fascicularis,1,Wet2,Native,2023
Juncus_phaeocephalus,12,Wet2,Native,2023
Juncus_patens,3,Wet2,Native,2023
Distichlis_spicata,2,Wet2,Native,2023
Eryngium_vaseyi,3,Wet2,Native,2023
Psilocarphus_brevissimus,15,Wet2,Native,2023
Centromadia_parryi_australis,2,Wet2,Native,2023
Juncus_bufonius,5,Wet2,Native,2023
Eleocharis_macrostachya,1,Wet2,Native,2023
Stipa_pulchra,40,Wet2,Native,2023
Stipa_pulchra,4,Wet2,Native,2023
Juncus_phaeocephalus,85,Wet2,Native,2023
Distichlis_spicata,10,Wet2,Native,2023
Eleocharis_macrostachya,5,Wet2,Native,2023
Juncus_phaeocephalus,90,Wet2,Native,2023
Distichlis_spicata,3,Wet2,Native,2023
Eryngium_vaseyi,22,Wet2,Native,2023
Eleocharis_macrostachya,12,Wet2,Native,2023
Juncus_bufonius,5,Wet2,Native,2023
Eryngium_vaseyi,6,Wet2,Native,2023
Spergularia_marina,1,Wet2,Native,2023
Psilocarphus_brevissimus,10,Wet2,Native,2023
Juncus_phaeocephalus,95,Wet2,Native,2023
Eleocharis_macrostachya,3,Wet2,Native,2023
Lythrum_hyssopifolia,0,Wet2,Exotic,2023
Polypogon_monspeliensis,0,Wet2,Exotic,2023
Festuca_perennis,38,Wet2,Exotic,2023
Festuca_perennis,6,Wet2,Exotic,2023
Centaurium_tenuiflorum,6,Wet2,Exotic,2023
Geranium_dissectum,2,Wet2,Exotic,2023
Polypogon_monspeliensis,3,Wet2,Exotic,2023
Bromus_hordeaceus,4,Wet2,Exotic,2023
Euphorbia_serpens,2,Wet2,Exotic,2023
Helminthotheca_echioides,1,Wet2,Exotic,2023
Melilotus_indicus,30,Wet2,Exotic,2023
Medicago_polymorpha,2,Wet2,Exotic,2023
Helminthotheca_echioides,4,Wet2,Exotic,2023
Centaurium_tenuiflorum,2,Wet2,Exotic,2023
Hypochaeris_glabra,3,Wet2,Exotic,2023
Sonchus_oleraceus,1,Wet2,Exotic,2023
Centaurium_tenuiflorum,6,Wet2,Exotic,2023
Melilotus_indicus,6,Wet2,Exotic,2023
Festuca_perennis,8,Wet2,Exotic,2023
Bromus_hordeaceus,2,Wet2,Exotic,2023
Festuca_myuros,65,Wet2,Exotic,2023
Bromus_diandrus,2,Wet2,Exotic,2023
Polypogon_monspeliensis,10,Wet2,Exotic,2023
Bromus_hordeaceus,15,Wet2,Exotic,2023
Polypogon_monspeliensis,3,Wet2,Exotic,2023
Centaurium_tenuiflorum,2,Wet2,Exotic,2023
Festuca_perennis,5,Wet2,Exotic,2023
Festuca_myuros,10,Wet2,Exotic,2023
Hypochaeris_glabra,13,Wet2,Exotic,2023
Helminthotheca_echioides,5,Wet2,Exotic,2023
Centaurium_tenuiflorum,1,Wet2,Exotic,2023
Medicago_polymorpha,2,Wet2,Exotic,2023
Melilotus_indicus,6,Wet2,Exotic,2023
Avena_fatua,12,Wet2,Exotic,2023
Bromus_hordeaceus,1,Wet2,Exotic,2023
Festuca_perennis,1,Wet2,Exotic,2023
Centaurium_tenuiflorum,2,Wet2,Exotic,2023
Polypogon_monspeliensis,5,Wet2,Exotic,2023
Avena_fatua,1,Wet2,Exotic,2023
Festuca_perennis,6,Wet2,Exotic,2023
Festuca_myuros,25,Wet2,Exotic,2023
Bromus_hordeaceus,3,Wet2,Exotic,2023
Lythrum_hyssopifolia,1,Wet2,Exotic,2023
Polypogon_monspeliensis,1,Wet2,Exotic,2023
Polypogon_monspeliensis,30,Wet2,Exotic,2023
Lythrum_hyssopifolia,3,Wet2,Exotic,2023
Festuca_perennis,2,Wet2,Exotic,2023
Centaurium_tenuiflorum,1,Wet2,Exotic,2023
Bromus_hordeaceus,1,Wet2,Exotic,2023
Hypochaeris_glabra,8,Wet2,Exotic,2023
Lactuca_serriola,1,Wet2,Exotic,2023
Helminthotheca_echioides,10,Wet2,Exotic,2023
Bromus_diandrus,20,Wet2,Exotic,2023
Avena_fatua,2,Wet2,Exotic,2023
Bromus_hordeaceus,2,Wet2,Exotic,2023
Centaurium_tenuiflorum,12,Wet2,Exotic,2023
Bromus_hordeaceus,4,Wet2,Exotic,2023
Erodium_cicutarium,2,Wet2,Exotic,2023
Hypochaeris_glabra,2,Wet2,Exotic,2023
Polypogon_monspeliensis,9,Wet2,Exotic,2023
Festuca_perennis,85,Wet2,Exotic,2023
Lythrum_hyssopifolia,10,Wet2,Exotic,2023
Polypogon_monspeliensis,20,Wet2,Exotic,2023
Bromus_hordeaceus,1,Wet2,Exotic,2023
Melilotus_indicus,1,Wet2,Exotic,2023
Bare Ground,62,Wet2,Other,2023
Natural Thatch,3,Wet2,Other,2023
Mowed Thatch,190,Wet2,Other,2023
Centromadia_parryi_australis,5,Wet3,Native,2023
Heterotheca_grandiflora,2,Wet3,Native,2023
Juncus_patens,1,Wet3,Native,2023
Stipa_pulchra,25,Wet3,Native,2023
Erigeron_canadensis,1,Wet3,Native,2023
Distichlis_spicata,12,Wet3,Native,2023
Eleocharis_macrostachya,98,Wet3,Native,2023
Distichlis_spicata,2,Wet3,Native,2023
Eleocharis_macrostachya,90,Wet3,Native,2023
Distichlis_spicata,16,Wet3,Native,2023
Baccharis_pilularis,10,Wet3,Native,2023
Deinandra_fasciculata,25,Wet3,Native,2023
Eriogonum_parvifolium,13,Wet3,Native,2023
Distichlis_spicata,30,Wet3,Native,2023
Eleocharis_macrostachya,85,Wet3,Native,2023
Frankenia_salina,1,Wet3,Native,2023
Eleocharis_macrostachya,98,Wet3,Native,2023
Schoenoplectus_pungens,5,Wet3,Native,2023
Typha_latifolia,2,Wet3,Native,2023
Bolboschoenus_maritimus,15,Wet3,Native,2023
Eleocharis_macrostachya,8,Wet3,Native,2023
Sparganium_eurycarpum ,3,Wet3,Native,2023
Distichlis_spicata,1,Wet3,Native,2023
Cyperus_eragrostis,1,Wet3,Native,2023
Typha_latifolia,50,Wet3,Native,2023
Eleocharis_macrostachya,85,Wet3,Native,2023
Schoenoplectus_pungens,10,Wet3,Native,2023
Eriogonum_parvifolium,32,Wet3,Native,2023
Deinandra_fasciculata,18,Wet3,Native,2023
Baccharis_pilularis,14,Wet3,Native,2023
Encelia_californica,14,Wet3,Native,2023
Schoenoplectus_californicus,70,Wet3,Native,2023
Distichlis_spicata,1,Wet3,Native,2023
Sparganium_eurycarpum ,35,Wet3,Native,2023
Schoenoplectus_pungens,4,Wet3,Native,2023
Juncus_patens,2,Wet3,Native,2023
Eleocharis_macrostachya,10,Wet3,Native,2023
Distichlis_spicata,1,Wet3,Native,2023
Symphyotrichum_subulatum,2,Wet3,Native,2023
Centromadia_parryi_australis,1,Wet3,Native,2023
Schoenoplectus_pungens,10,Wet3,Native,2023
Schoenoplectus_californicus,50,Wet3,Native,2023
Typha_latifolia,45,Wet3,Native,2023
Eleocharis_macrostachya,15,Wet3,Native,2023
Schoenoplectus_californicus,60,Wet3,Native,2023
Distichlis_spicata,6,Wet3,Native,2023
Centromadia_parryi_australis,1,Wet3,Native,2023
Symphyotrichum_subulatum,1,Wet3,Native,2023
Eleocharis_macrostachya,30,Wet3,Native,2023
Deinandra_fasciculata,90,Wet3,Native,2023
Muhlenbergia_rigens,6,Wet3,Native,2023
Encelia_californica,9,Wet3,Native,2023
Typha_latifolia,40,Wet3,Native,2023
Eleocharis_macrostachya,65,Wet3,Native,2023
Epilobium_ciliatum,2,Wet3,Native,2023
Typha_latifolia,60,Wet3,Native,2023
Eleocharis_macrostachya,25,Wet3,Native,2023
Schoenoplectus_pungens,10,Wet3,Native,2023
Sparganium_eurycarpum ,5,Wet3,Native,2023
Typha_latifolia,45,Wet3,Native,2023
Sparganium_eurycarpum ,7,Wet3,Native,2023
Eleocharis_macrostachya,50,Wet3,Native,2023
Cyperus_eragrostis,1,Wet3,Native,2023
Distichlis_spicata,95,Wet3,Native,2023
Eriogonum_fasciculatum,8,Wet3,Native,2023
unlisted,3,Wet3,Native,2023
Deinandra_fasciculata,15,Wet3,Native,2023
Centromadia_parryi_australis,2,Wet3,Native,2023
Stipa_pulchra,10,Wet3,Native,2023
Vicia_sativa,3,Wet3,Exotic,2023
Bromus_hordeaceus,14,Wet3,Exotic,2023
Trifolium_repens,15,Wet3,Exotic,2023
Plantago_coronopus,4,Wet3,Exotic,2023
Centaurium_tenuiflorum,5,Wet3,Exotic,2023
Festuca_perennis,40,Wet3,Exotic,2023
Lythrum_hyssopifolia,4,Wet3,Exotic,2023
Polypogon_monspeliensis,6,Wet3,Exotic,2023
Polypogon_monspeliensis,12,Wet3,Exotic,2023
Lythrum_hyssopifolia,1,Wet3,Exotic,2023
Lythrum_hyssopifolia,25,Wet3,Exotic,2023
Polypogon_monspeliensis,1,Wet3,Exotic,2023
Polypogon_monspeliensis,1,Wet3,Exotic,2023
Polypogon_monspeliensis,1,Wet3,Exotic,2023
Lactuca_serriola,9,Wet3,Exotic,2023
Polypogon_monspeliensis,3,Wet3,Exotic,2023
Lythrum_hyssopifolia,35,Wet3,Exotic,2023
Polypogon_monspeliensis,10,Wet3,Exotic,2023
Plantago_coronopus,2,Wet3,Exotic,2023
Centaurium_tenuiflorum,3,Wet3,Exotic,2023
Polypogon_monspeliensis,1,Wet3,Exotic,2023
Rumex conglomeratus,1,Wet3,Exotic,2023
Lythrum_hyssopifolia,9,Wet3,Exotic,2023
Polypogon_monspeliensis,10,Wet3,Exotic,2023
Polypogon_monspeliensis,10,Wet3,Exotic,2023
Lactuca_serriola,2,Wet3,Exotic,2023
Lythrum_hyssopifolia,1,Wet3,Exotic,2023
Polypogon_monspeliensis,5,Wet3,Exotic,2023
Polypogon_monspeliensis,0,Wet3,Exotic,2023
Lactuca_serriola,5,Wet3,Exotic,2023
Polypogon_monspeliensis,1,Wet3,Exotic,2023
Sonchus_asper,2,Wet3,Exotic,2023
Helminthotheca_echioides,1,Wet3,Exotic,2023
Trifolium_repens,40,Wet3,Exotic,2023
Tragopogon_porrifolius,8,Wet3,Exotic,2023
Festuca_perennis,60,Wet3,Exotic,2023
Bromus_hordeaceus,8,Wet3,Exotic,2023
Bromus_diandrus,4,Wet3,Exotic,2023
Lactuca_serriola,1,Wet3,Exotic,2023
Sonchus_asper,1,Wet3,Exotic,2023
Bare Ground,77,Wet3,Other,2023
Natural Thatch,64,Wet3,Other,2023
Mowed Thatch,0,Wet3,Other,2023
Hazardia_squarrosa,30,Wet4,Native,2023
Distichlis_spicata,25,Wet4,Native,2023
Asclepias_fascicularis,1,Wet4,Native,2023
Stipa_pulchra,3,Wet4,Native,2023
Centromadia_parryi_australis,60,Wet4,Native,2023
Deinandra_fasciculata,35,Wet4,Native,2023
Stipa_pulchra,3,Wet4,Native,2023
Atriplex_lentiformis,50,Wet4,Native,2023
Distichlis_spicata,1,Wet4,Native,2023
Centromadia_parryi_australis,4,Wet4,Native,2023
Baccharis_pilularis,1,Wet4,Native,2023
Verbena_lasiostachys,2,Wet4,Native,2023
Atriplex_lentiformis,100,Wet4,Native,2023
Deinandra_fasciculata,55,Wet4,Native,2023
Ambrosia_psilostachya,4,Wet4,Native,2023
Stipa_pulchra,1,Wet4,Native,2023
Centromadia_parryi_australis,12,Wet4,Native,2023
Juncus_patens,40,Wet4,Native,2023
Distichlis_spicata,70,Wet4,Native,2023
Atriplex_lentiformis,100,Wet4,Native,2023
Atriplex_lentiformis,95,Wet4,Native,2023
Frankenia_salina,2,Wet4,Native,2023
Distichlis_spicata,3,Wet4,Native,2023
Distichlis_spicata,80,Wet4,Native,2023
Juncus_patens,6,Wet4,Native,2023
Frankenia_salina,2,Wet4,Native,2023
Eleocharis_macrostachya,8,Wet4,Native,2023
Hordeum_brachyantherum_calif.,3,Wet4,Native,2023
Bolboschoenus_maritimus,1,Wet4,Native,2023
Centromadia_parryi_australis,30,Wet4,Native,2023
Stipa_pulchra,3,Wet4,Native,2023
Juncus_patens,85,Wet4,Native,2023
Distichlis_spicata,10,Wet4,Native,2023
Epilobium_brachycarpum,1,Wet4,Native,2023
Asclepias_fascicularis,25,Wet4,Native,2023
Atriplex_lentiformis,95,Wet4,Native,2023
Deinandra_fasciculata,40,Wet4,Native,2023
Stipa_pulchra,60,Wet4,Native,2023
Epilobium_brachycarpum,1,Wet4,Native,2023
Stipa_pulchra,70,Wet4,Native,2023
Deinandra_fasciculata,55,Wet4,Native,2023
Ambrosia_psilostachya,1,Wet4,Native,2023
Muhlenbergia_rigens,15,Wet4,Native,2023
Juncus_phaeocephalus,35,Wet4,Native,2023
Distichlis_spicata,45,Wet4,Native,2023
Elymus_glaucus,1,Wet4,Native,2023
Deinandra_fasciculata,75,Wet4,Native,2023
Centromadia_parryi_australis,12,Wet4,Native,2023
Stipa_pulchra,2,Wet4,Native,2023
Atriplex_lentiformis,100,Wet4,Native,2023
Hazardia_squarrosa,40,Wet4,Native,2023
Deinandra_fasciculata,60,Wet4,Native,2023
Stipa_pulchra,25,Wet4,Native,2023
Centromadia_parryi_australis,2,Wet4,Native,2023
Hazardia_squarrosa,2,Wet4,Native,2023
Atriplex_lentiformis,28,Wet4,Native,2023
Centromadia_parryi_australis,2,Wet4,Native,2023
Asclepias_fascicularis,4,Wet4,Native,2023
Erigeron_canadensis,2,Wet4,Native,2023
Distichlis_spicata,20,Wet4,Native,2023
Epilobium_brachycarpum,1,Wet4,Native,2023
Festuca_bromoides,1,Wet4,Exotic,2023
Polypogon_monspeliensis,30,Wet4,Exotic,2023
Centaurium_tenuiflorum,1,Wet4,Exotic,2023
Sonchus_asper,1,Wet4,Exotic,2023
Bromus_diandrus,1,Wet4,Exotic,2023
Festuca_bromoides,70,Wet4,Exotic,2023
Bromus_hordeaceus,5,Wet4,Exotic,2023
Polypogon_monspeliensis,2,Wet4,Exotic,2023
Centaurium_tenuiflorum,10,Wet4,Exotic,2023
Polypogon_monspeliensis,70,Wet4,Exotic,2023
Centaurium_tenuiflorum,20,Wet4,Exotic,2023
Festuca_bromoides,40,Wet4,Exotic,2023
Bromus_hordeaceus,30,Wet4,Exotic,2023
Bromus_diandrus,3,Wet4,Exotic,2023
Melilotus_indicus,15,Wet4,Exotic,2023
Festuca_myuros,9,Wet4,Exotic,2023
Polypogon_monspeliensis,1,Wet4,Exotic,2023
Festuca_perennis,1,Wet4,Exotic,2023
Polypogon_monspeliensis,1,Wet4,Exotic,2023
Sonchus_asper,1,Wet4,Exotic,2023
Festuca_perennis,1,Wet4,Exotic,2023
Geranium_dissectum,15,Wet4,Exotic,2023
Polypogon_monspeliensis,40,Wet4,Exotic,2023
Centaurium_tenuiflorum,15,Wet4,Exotic,2023
Festuca_bromoides,5,Wet4,Exotic,2023
Festuca_myuros,12,Wet4,Exotic,2023
Polypogon_monspeliensis,4,Wet4,Exotic,2023
Centaurium_tenuiflorum,1,Wet4,Exotic,2023
Festuca_myuros,2,Wet4,Exotic,2023
Festuca_perennis,1,Wet4,Exotic,2023
Bromus_hordeaceus,15,Wet4,Exotic,2023
Festuca_bromoides,5,Wet4,Exotic,2023
Festuca_perennis,15,Wet4,Exotic,2023
Centaurium_tenuiflorum,1,Wet4,Exotic,2023
Bromus_hordeaceus,1,Wet4,Exotic,2023
Geranium_dissectum,6,Wet4,Exotic,2023
Helminthotheca_echioides,3,Wet4,Exotic,2023
Medicago_polymorpha,1,Wet4,Exotic,2023
Polypogon_monspeliensis,9,Wet4,Exotic,2023
Centaurium_tenuiflorum,15,Wet4,Exotic,2023
Festuca_bromoides,40,Wet4,Exotic,2023
Melilotus_indicus,8,Wet4,Exotic,2023
Bromus_diandrus,10,Wet4,Exotic,2023
Bromus_hordeaceus,5,Wet4,Exotic,2023
Festuca_perennis,1,Wet4,Exotic,2023
Festuca_bromoides,15,Wet4,Exotic,2023
Polypogon_monspeliensis,3,Wet4,Exotic,2023
Centaurium_tenuiflorum,2,Wet4,Exotic,2023
Polypogon_monspeliensis,40,Wet4,Exotic,2023
Centaurium_tenuiflorum,1,Wet4,Exotic,2023
Sonchus_asper,1,Wet4,Exotic,2023
Lactuca_serriola,1,Wet4,Exotic,2023
Bare Ground,34,Wet4,Other,2023
Natural Thatch,25,Wet4,Other,2023
Mowed Thatch,0,Wet4,Other,2023
Hordeum_brachyantherum_brachy.,1,Wet5,Native,2023
Malvella_leprosa,10,Wet5,Native,2023
Eryngium_vaseyi,9,Wet5,Native,2023
Juncus_mexicanus,45,Wet5,Native,2023
Eleocharis_macrostachya,60,Wet5,Native,2023
Distichlis_spicata,3,Wet5,Native,2023
Distichlis_spicata,60,Wet5,Native,2023
Frankenia_salina,2,Wet5,Native,2023
Malvella_leprosa,25,Wet5,Native,2023
Eleocharis_macrostachya,10,Wet5,Native,2023
Cyperus_eragrostis,5,Wet5,Native,2023
Distichlis_spicata,50,Wet5,Native,2023
Eleocharis_macrostachya,40,Wet5,Native,2023
Malvella_leprosa,40,Wet5,Native,2023
Schoenoplectus_californicus,6,Wet5,Native,2023
Distichlis_spicata,80,Wet5,Native,2023
Eleocharis_macrostachya,30,Wet5,Native,2023
Eryngium_vaseyi,3,Wet5,Native,2023
Schoenoplectus_californicus,1,Wet5,Native,2023
Malvella_leprosa,30,Wet5,Native,2023
Eleocharis_macrostachya,95,Wet5,Native,2023
Malvella_leprosa,40,Wet5,Native,2023
Eleocharis_macrostachya,65,Wet5,Native,2023
Juncus_mexicanus,15,Wet5,Native,2023
Eleocharis_macrostachya,22,Wet5,Native,2023
Juncus_mexicanus,98,Wet5,Native,2023
Juncus_patens,6,Wet5,Native,2023
Eryngium_vaseyi,2,Wet5,Native,2023
Eleocharis_macrostachya,97,Wet5,Native,2023
Symphyotrichum_subulatum,3,Wet5,Native,2023
Malvella_leprosa,40,Wet5,Native,2023
Frankenia_salina,3,Wet5,Native,2023
Hordeum_brachyantherum_brachy.,6,Wet5,Native,2023
Epilobium_brachycarpum,8,Wet5,Native,2023
Eleocharis_macrostachya,5,Wet5,Native,2023
Eleocharis_macrostachya,45,Wet5,Native,2023
Distichlis_spicata,45,Wet5,Native,2023
Cyperus_eragrostis,14,Wet5,Native,2023
Malvella_leprosa,1,Wet5,Native,2023
Malvella_leprosa,10,Wet5,Native,2023
Eleocharis_macrostachya,75,Wet5,Native,2023
Eryngium_vaseyi,3,Wet5,Native,2023
Distichlis_spicata,25,Wet5,Native,2023
Distichlis_spicata,95,Wet5,Native,2023
Cyperus_eragrostis,6,Wet5,Native,2023
Malvella_leprosa,10,Wet5,Native,2023
Eleocharis_macrostachya,8,Wet5,Native,2023
Quercus_agrifolia,100,Wet5,Native,2023
Urospermum_piciroides,3,Wet5,Exotic,2023
Bromus_catharticus,1,Wet5,Exotic,2023
Sonchus_asper,1,Wet5,Exotic,2023
Lactuca_serriola,1,Wet5,Exotic,2023
Carduus_pycnocephalus,1,Wet5,Exotic,2023
Helminthotheca_echioides,2,Wet5,Exotic,2023
Avena_fatua,9,Wet5,Exotic,2023
Polypogon_monspeliensis,5,Wet5,Exotic,2023
Festuca_perennis,15,Wet5,Exotic,2023
Helminthotheca_echioides,10,Wet5,Exotic,2023
Polypogon_monspeliensis,10,Wet5,Exotic,2023
Polypogon_monspeliensis,1,Wet5,Exotic,2023
Polypogon_monspeliensis,6,Wet5,Exotic,2023
Festuca_perennis,1,Wet5,Exotic,2023
Helminthotheca_echioides,2,Wet5,Exotic,2023
Medicago_polymorpha,3,Wet5,Exotic,2023
Stipa_miliacea,3,Wet5,Exotic,2023
Vicia_sativa,2,Wet5,Exotic,2023
Festuca_perennis,75,Wet5,Exotic,2023
Lactuca_serriola,1,Wet5,Exotic,2023
Helminthotheca_echioides,6,Wet5,Exotic,2023
Medicago_polymorpha,40,Wet5,Exotic,2023
Festuca_perennis,45,Wet5,Exotic,2023
Avena_fatua,6,Wet5,Exotic,2023
Festuca_perennis,28,Wet5,Exotic,2023
Bare Ground,20,Wet5,Other,2023
Natural Thatch,41,Wet5,Other,2023
Mowed Thatch,0,Wet5,Other,2023
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
